user_id,book_id,rating
318270,1002,5
434593,6183,5
216720,446,3
115343,943,2
25597,7685,5
436570,7008,5
380746,1387,4
4822,1616,4
290538,1241,5
143069,997,2
303992,1370,5
123922,14671,5
316515,4477,4
439308,7432,5
258726,941,4
27371,17248,5
202495,1211,4
166718,1202,5
282202,6691,4
393563,1537,3
306993,8001,5
272644,1086,4
69810,7221,5
104088,19521,4
378606,547,4
30362,1605,5
19513,1273,5
440864,547,1
129405,1368,5
402650,255,3
422875,1320,2
321192,1234,5
36834,1210,2
395249,14831,2
83875,13190,2
780,7510,3
369111,8462,5
7409,1616,4
81482,19431,5
405599,325,4
74459,3639,3
403173,7518,2
52995,14804,5
353097,6398,5
98286,6412,4
108249,1200,4
292782,7057,4
148103,1366,3
270724,1563,0
149153,14960,4
352936,7499,4
174262,461,5
190124,1010,5
152415,126,5
319414,613,4
135905,7000,5
272976,7452,4
421059,12681,5
299496,586,4
51798,12982,4
114119,1386,4
69034,26362,5
1272,609,5
780,6206,3
202827,8000,3
32704,461,4
125858,14566,3
90379,1013,4
401699,1628,4
69687,13541,5
216590,613,3
235624,6186,4
168951,14872,4
59201,7460,3
98639,1494,5
53736,6451,2
176959,7173,3
102310,13541,4
128845,14794,5
263719,1188,3
17736,14648,4
305998,17543,5
235231,5463,3
313171,1621,4
360126,13295,4
81981,7465,4
173029,13552,5
244484,7005,4
150832,23815,4
351198,1508,4
375568,7785,3
393563,1086,3
108145,7936,4
391375,1370,3
98016,1010,3
108400,7510,3
87107,1621,2
355777,16524,2
70917,1010,4
17771,16280,2
118364,443,4
188355,536,4
267132,6805,2
176999,1242,3
300010,1203,4
91664,7491,4
374338,307,4
52317,19531,3
153895,1271,4
128258,6974,1
431766,23801,5
389830,1012,4
423186,17543,4
235231,6969,3
178188,6481,3
373991,1678,3
41357,1402,5
250021,13228,3
349880,7492,3
14844,255,0
49117,6971,4
17771,10298,3
2181,1370,4
37639,13541,3
405128,14599,3
394563,6477,5
377986,13350,4
293299,3639,5
118215,325,3
2856,13563,5
219600,13295,5
133891,10296,5
249227,13295,2
397425,5235,5
63033,7474,4
363098,8381,1
50981,1202,1
102179,1457,5
217958,1594,5
253571,1537,4
435508,7348,4
351473,4477,3
291659,1366,2
20563,8612,4
30450,3639,5
70917,7511,5
168700,1611,5
74667,8154,4
78732,19519,4
331082,7006,4
94388,6451,5
74893,7968,5
180348,7499,2
53458,6865,3
119925,5712,3
110216,6008,4
436808,13350,3
303992,7492,5
436991,7051,5
115862,12967,5
430898,524,4
157705,5422,4
349247,1272,4
64899,2327,5
120070,578,4
439567,994,3
343665,1067,4
209152,13228,2
121320,1387,5
313473,19431,3
145486,5466,5
228268,1473,3
75725,7099,5
207518,6451,5
149724,7517,4
208698,1387,5
279887,7473,5
155964,547,3
270071,5466,3
426269,21926,2
386711,7057,4
154981,19298,4
326921,6836,4
330126,3640,4
21524,2402,5
112726,18744,3
350323,6915,4
194591,18744,3
173029,839,4
380408,8154,4
235417,6974,4
54922,2805,5
397117,7195,4
24740,1088,3
33334,10298,4
291829,26420,5
266251,1313,2
240146,7502,3
184446,938,4
229351,18744,3
188798,4477,5
290812,1494,5
405599,1007,5
383079,1553,4
91633,1386,4
181289,6965,3
292629,7968,5
150433,1387,5
293299,6206,5
406406,671,3
298707,706,4
71520,12940,2
352754,1471,2
149724,19456,3
158679,14841,4
144317,1312,5
201948,301,4
224488,1555,3
434593,13312,1
291722,13312,5
435320,1226,1
395323,1011,4
149153,19489,3
326921,26362,4
235576,7491,2
241132,1511,4
328807,12487,3
436672,7499,3
305338,14648,4
373368,5236,3
36119,6183,4
386579,2824,5
341371,1079,5
163306,944,5
425441,1217,4
348216,1280,5
252903,7490,4
391375,7107,3
42675,370,4
216722,609,5
388099,1201,4
119723,8000,4
65954,1272,4
104907,6229,5
394563,18288,1
58198,4767,4
125382,1602,2
37280,536,4
267958,1007,5
380170,1218,4
56418,8043,3
268010,943,4
58198,427,4
160711,7161,4
326945,1545,4
345645,1233,5
386122,6969,5
250706,7008,5
58198,4768,3
264607,6350,4
342224,2577,2
431166,4990,5
99084,1205,5
94388,18696,3
130104,1525,1
433631,1590,3
151103,10297,4
176871,26421,5
178229,1502,5
362501,7000,4
49024,1205,4
367192,1088,5
228489,18696,5
151336,6350,4
149027,790,4
64257,1554,4
401994,524,2
84450,1571,4
89263,446,3
164872,8001,3
76703,6338,3
3152,8801,2
356994,1504,5
68310,7490,2
80834,5236,3
221552,737,4
211418,19503,5
421551,1117,3
72762,8450,4
20563,1508,4
431329,7476,4
340314,772,2
218099,1013,4
159461,1386,5
235576,791,5
416028,430,4
270813,1241,4
48163,8001,4
144201,21809,3
434561,7474,1
272153,10298,5
179042,7511,2
101208,8801,3
219771,1070,4
236842,19489,5
224488,1473,4
434386,6865,4
31922,1614,4
237459,7436,3
384333,21164,3
306620,1264,4
163006,6183,5
247587,1526,3
322626,1465,4
400886,7466,1
104073,1471,2
147097,13213,3
391475,6965,5
356474,1537,4
419094,1504,5
88757,2369,3
305400,7476,3
52978,1117,2
175091,13295,3
401441,3640,4
8358,1537,4
282531,7461,5
406175,943,5
314613,18634,4
135246,5239,4
434849,619,5
72071,2057,3
294706,2369,4
144376,6227,5
295276,6216,4
91127,1004,3
401622,14568,3
347415,613,5
89979,1067,2
319961,1545,2
427330,3974,3
307138,1020,5
360126,80,5
361364,138,4
104610,7166,4
71411,6206,4
253680,5712,3
305003,19492,4
205495,609,5
374966,609,4
48163,1555,2
137923,6477,4
301400,12744,4
356994,51,1
181914,15463,4
242575,15450,0
146641,12110,2
215118,7503,5
133690,2402,5
172707,1572,4
226891,1233,4
407131,6801,4
360424,1271,5
253680,7503,5
282722,7491,4
424969,598,4
51842,1435,4
3615,6205,4
407911,7008,4
160284,6989,4
165857,10296,5
7409,12877,3
28282,1116,2
229408,1594,4
287795,613,5
357594,1473,5
408688,16247,5
38393,1553,2
275194,1603,4
251630,12923,3
47729,5465,4
253887,613,5
224808,126,2
155648,15450,2
17263,6700,5
385920,1611,5
349799,578,3
349606,5803,5
303992,6174,5
4822,417,3
219337,13213,3
112683,7249,5
200412,1628,4
224808,578,4
266251,1435,4
191982,7490,3
104477,6865,4
417821,837,3
349247,7107,4
263719,1616,4
195528,7473,3
25334,1471,5
53773,1602,4
299110,3640,5
256961,6227,4
56841,7506,3
348531,1218,5
53736,12851,5
153827,7685,2
34320,3639,4
347418,19503,4
265424,7198,5
200424,2327,4
258064,7348,4
400564,1594,3
70316,7464,5
349944,80,4
969,1597,4
170642,4768,5
191011,7220,1
239243,1537,4
122887,7008,3
374286,5456,3
78078,7517,4
349857,943,5
252903,1546,5
84798,993,4
412463,1545,2
63033,6699,3
366930,6868,3
149202,12110,5
420568,1370,4
85872,19473,4
36834,7517,3
328092,7492,3
123530,1604,5
20135,1599,4
52713,19996,3
402916,6412,5
85701,1010,4
319281,943,5
149027,998,3
291722,5467,3
224808,138,5
102844,1616,1
70802,9757,4
406010,12966,4
308376,1590,4
196903,4768,4
118446,19531,3
9478,7222,3
383839,12940,4
161125,862,3
438614,7284,3
153895,536,5
94370,6716,3
98956,6451,5
84450,6421,2
21121,6699,3
430258,1280,3
30705,692,5
18385,5584,3
162461,1000,1
123991,1020,4
111436,26173,4
251737,13295,3
369661,1578,3
81859,7099,4
52887,2403,4
250204,2512,4
349691,637,4
350881,999,5
73737,21080,3
259551,1233,5
412121,417,2
109252,26421,5
59958,6482,4
379668,10297,4
436672,6965,3
127763,943,5
125285,1370,5
281949,1218,3
406175,2402,5
45358,1430,3
391328,5463,5
223412,19456,4
433411,12517,1
195528,1226,4
58198,150,5
108226,7221,3
433503,8101,4
104231,8126,5
114157,1458,4
56363,8120,4
235194,7010,2
70316,4767,4
14265,12177,5
347756,7047,4
84934,1508,5
98681,5467,3
380170,5466,5
56376,1605,3
405396,21080,4
416340,1542,3
410290,7173,5
288240,609,4
349944,1009,3
223422,19996,5
49596,1009,4
373991,150,3
188981,1521,2
133636,4477,5
367300,995,5
215783,4990,4
353020,1602,4
161082,1347,5
301711,1543,5
242575,7008,4
253680,14841,3
108750,6084,5
58198,1592,4
352936,7518,5
368352,12940,4
159859,14871,5
294706,2787,4
374338,968,5
195465,1368,4
69034,18869,4
1594,19996,5
143295,138,4
343361,6802,4
384075,6700,5
349944,7237,3
341212,7008,4
9280,1465,5
159434,12923,2
43624,938,5
117966,7461,3
202606,12877,4
294976,18650,3
432435,924,3
397273,1012,4
128863,10298,5
228268,1546,4
158377,7106,5
272879,1473,5
56532,1387,5
150433,1202,0
229879,1494,3
182280,1430,5
122887,613,4
87837,1203,1
344210,13541,5
305003,7491,2
205196,1370,4
375603,21926,3
86412,768,3
233077,7051,3
92737,12110,5
6857,1086,5
81181,1203,2
423867,858,5
73840,7010,5
235662,1588,3
76743,7197,4
141730,924,5
331183,10298,4
267786,14917,3
155648,7457,4
169859,19531,4
317962,1370,3
336024,4766,4
401270,619,0
228268,6422,4
78182,1283,5
407572,2577,3
113339,443,1
115233,737,5
415239,23815,3
398584,1283,4
292291,6791,4
306831,1000,3
352754,1473,5
158956,7476,4
267290,1387,5
231138,6084,3
6512,1326,4
216839,1604,3
86338,1601,5
413887,7490,2
77965,6360,2
71782,21080,4
319961,7511,5
292291,6350,4
209152,19473,2
413887,182,2
74361,19521,4
413887,8381,4
292119,6791,5
23937,13563,5
277107,7998,5
137290,12858,1
81629,7237,4
20563,12967,3
391168,7057,4
59089,790,2
234759,18606,5
96102,1123,5
437966,2295,0
373368,5238,4
32770,7006,4
90960,138,5
299496,5467,4
55718,51,5
73696,938,4
103842,1574,4
55718,427,5
102191,6452,4
3310,2402,4
219600,475,4
20426,1004,4
402650,7071,3
53919,7517,4
401255,1588,5
9148,2617,5
336157,1387,5
422798,13350,5
252903,1473,5
72071,2787,3
347756,1616,4
351074,6452,3
295401,18724,3
205263,1212,5
246687,446,3
100371,9757,4
262327,1597,4
414769,524,4
73175,1604,3
33019,1352,4
292291,684,5
358196,1339,5
115328,839,4
197943,1525,4
282974,609,5
433126,7503,5
330882,13098,4
100111,1588,1
31202,461,2
373371,1086,4
177157,3639,4
96102,1218,3
162677,7503,4
229723,7220,5
77279,80,5
291829,7474,4
230564,1387,5
215561,10296,3
101262,1471,5
309985,7491,4
181664,7351,3
410944,10298,5
115411,7492,4
352180,1553,4
373687,4767,3
118446,443,3
77170,6144,5
77324,578,4
225820,2577,5
179404,6915,5
21121,11078,5
229900,1614,3
306824,7008,4
303752,941,5
51285,1537,5
162949,7492,4
240298,1212,0
438483,1283,3
374420,138,5
70917,1000,5
341371,412,5
433631,1596,5
71182,12110,5
241866,670,1
292291,138,5
231306,7452,4
393563,13295,3
128427,737,3
215118,1611,3
180348,14960,5
16194,417,2
7006,6421,4
134119,7955,5
392505,1271,5
84934,8001,4
81981,6982,2
79194,12177,5
108145,7457,4
322707,325,5
268523,993,3
185291,839,0
266680,18696,4
110693,7685,3
302726,1226,5
358902,7341,3
21929,12972,3
301122,941,4
111018,8801,4
427292,4477,3
127763,18724,4
331185,1494,4
397978,1471,5
433574,4477,5
123453,1211,2
401699,80,5
181914,105,4
94798,410,5
101208,13366,4
269486,26420,4
192225,938,4
65312,7491,3
42454,13429,3
401656,301,5
396990,7107,5
355184,1621,2
81755,536,4
112683,7993,5
42675,613,5
258726,1280,3
230056,18724,4
282722,858,5
439639,545,1
6857,7432,5
198439,1473,3
253887,21809,4
279887,1621,4
238633,410,4
144317,1450,3
404828,7237,5
362392,7487,4
155641,5584,4
33334,6421,5
34501,7107,5
51152,7197,3
392459,1473,5
55718,1563,4
352180,1352,4
295615,3304,5
284099,13547,5
230185,1009,2
131304,8101,4
373368,12940,5
288620,446,4
415239,13295,2
36119,410,4
440291,1117,4
239416,8120,3
433459,7198,3
29397,26362,5
12712,461,4
7006,26420,2
214906,22567,3
1594,1123,1
178229,5456,4
88757,1368,5
53773,7000,4
194591,1003,2
427635,7221,4
442039,6865,3
202003,51,4
148221,6227,4
115233,7008,4
356665,7972,0
407746,12517,2
118047,531,4
27129,1002,5
113339,609,3
9478,6228,5
98985,8801,3
5586,1088,4
421551,997,5
33924,14831,4
327518,6206,4
259607,1386,5
433459,7238,4
194902,6127,5
217958,7518,5
8482,7511,3
290812,1283,5
229497,6716,4
404909,19535,4
379668,1473,5
25601,1591,3
386579,6461,3
380726,6228,3
264845,182,4
89263,15090,5
118527,1016,2
154519,6205,4
253887,6716,5
270280,2805,5
13660,1387,4
172707,791,1
214824,1097,5
148407,7198,2
87339,1117,4
258584,6989,2
175358,1605,5
68310,2867,3
20202,6412,5
104712,6971,4
167403,14566,3
65408,6350,4
156509,7341,3
162677,3304,5
406471,8081,4
407131,1010,5
439639,7518,4
241099,13541,5
174262,6868,4
282533,12710,4
52887,1616,3
9009,12966,5
417087,1588,4
235085,6965,3
12089,6974,4
344755,14917,4
358902,1003,5
115570,14799,2
377428,536,3
309130,21926,3
52887,8101,4
67535,7099,5
293111,13099,5
379935,6865,5
441984,197,4
31922,7390,4
414769,18131,2
85401,8001,5
248121,524,5
25601,858,4
143069,16524,3
106891,446,4
102010,1210,5
353020,1242,4
351473,2824,4
88757,7049,3
315266,997,4
221552,1508,5
148211,26362,5
175686,7351,5
436995,307,4
255833,1627,4
107084,18264,5
40513,7457,4
32786,15090,3
190752,17543,4
111436,23815,5
264607,446,5
138563,1496,5
291659,786,4
10551,536,4
154680,8043,4
145486,6683,5
86330,1613,4
92051,524,4
251293,1205,4
1216,18696,2
41357,1326,4
382752,8001,5
394307,1020,4
167166,1387,4
12290,6683,2
327601,12710,5
49699,446,5
34069,7457,4
146005,11078,5
99084,1543,4
101538,14871,5
388812,1271,4
369661,14648,3
407935,2617,4
336954,1402,5
32616,999,3
125259,10298,3
442199,19535,4
200050,4731,5
327518,1614,1
379935,1473,5
387119,536,4
3152,1370,5
99842,13429,1
126657,8000,0
120020,4477,4
178814,6989,3
34656,13552,4
151310,7457,2
159859,14799,5
246465,6398,4
405396,2577,2
336157,6915,5
194207,6700,5
152884,1457,4
371816,18131,5
327518,6461,5
440291,1007,4
400924,461,4
392459,547,4
251932,236,4
34656,791,4
164341,1280,4
109880,2295,3
369144,7994,4
235085,7476,5
248084,7050,5
292119,6481,4
94832,1264,4
236436,1473,5
257378,1387,3
406943,14831,3
146146,1320,2
268021,8450,2
174368,6230,4
160553,941,4
251390,6982,3
10551,1366,4
155641,5456,4
439639,995,4
118215,1525,5
221717,1004,4
57823,13552,4
17736,19473,4
32098,325,3
104088,12923,2
358035,14871,5
380253,443,4
244839,6969,4
124062,18647,4
70421,297,4
51967,938,4
66680,1524,5
216839,1537,4
267132,7071,2
145486,19484,5
196510,13366,3
61265,7474,5
438614,586,5
33458,19489,5
110334,14568,5
14717,7208,4
432263,7135,5
19158,5465,4
229879,19521,3
104231,6229,5
5761,7502,5
350775,943,5
168648,1203,4
118446,6970,4
17771,1312,5
433574,6421,4
432988,1086,4
256961,6917,4
290819,7503,5
98631,1554,5
202003,1592,3
190470,858,4
27171,995,4
147097,7237,4
112311,1543,4
352068,1526,1
101834,995,3
239733,536,4
423867,7351,3
327416,786,5
270975,2327,4
134458,1591,3
406010,1525,3
78078,18264,5
218512,407,2
15732,1264,4
113118,1202,5
13746,17248,5
395249,12894,4
435320,14841,4
184124,66,5
224265,18744,4
272987,8001,4
18183,7461,4
164235,2402,5
156003,5239,4
313473,6865,5
125449,609,5
174368,6805,5
412247,1616,3
88925,19492,4
149027,7492,1
95832,858,4
316054,1086,4
262269,578,4
438483,14586,0
212575,1601,1
439469,1079,4
51624,23801,4
396611,944,4
247466,1457,5
267958,6917,5
237171,6084,4
35643,1123,5
225781,475,1
303111,16247,3
423867,7476,4
336494,1591,3
11690,637,5
264845,7518,3
251950,7968,4
387119,13312,4
111479,6969,5
393055,12877,5
295401,5239,4
172995,1528,5
48772,12851,2
81480,1594,1
57490,7341,4
402078,19532,4
219337,17543,4
139500,9853,5
394307,995,0
98985,524,4
384333,1358,3
394202,670,5
250981,13350,4
12247,1614,4
332016,7006,2
151448,5467,4
235662,999,5
327787,1559,4
432788,613,5
269486,7049,4
297322,13098,5
88347,1603,3
369471,13190,3
261211,21401,2
32799,1628,5
348820,7436,5
349841,1387,3
90176,7936,5
161189,7502,5
163306,4766,4
115862,1280,3
34501,1010,5
34197,1786,4
198401,1070,3
397485,1000,3
298723,12877,5
196903,7499,3
55778,1526,4
211418,13295,3
231384,5235,5
229497,18647,3
256418,16043,5
343361,14871,4
436371,417,5
387119,6805,3
381484,15450,3
56870,197,4
49343,999,5
105412,1601,3
152555,7517,5
425561,7936,4
183480,6974,1
43546,19298,0
241905,410,3
1594,6914,5
215118,995,4
173029,1116,3
159939,1200,5
238748,670,4
423186,7048,5
119948,2327,5
85940,10298,3
345362,609,3
112683,1602,5
100111,598,3
368122,4477,2
90046,7048,3
17771,14804,5
32770,2824,0
270280,6206,5
406043,6127,3
190203,1526,5
171169,5235,4
422875,14566,4
172707,1590,4
200049,12966,5
134419,1537,3
396990,1211,5
57823,5235,5
186075,1604,3
242440,18264,5
378606,2403,4
383839,13190,4
416028,1386,2
366407,14824,5
46912,1211,5
91152,1273,1
355777,16280,3
176749,5436,5
149745,1523,1
268432,1067,2
139556,7284,3
82066,613,5
66083,1471,3
291100,446,2
39629,1313,4
394290,12681,4
68166,10298,4
48985,1597,5
52713,1203,4
110969,7994,4
112038,1264,4
391375,13366,4
324755,12177,5
98985,1430,4
391565,619,4
70421,1370,4
81981,1013,5
84934,5235,5
41250,1602,5
48163,6421,3
334647,1004,3
335882,1611,4
419094,5463,5
122946,1217,5
291722,410,3
257252,7473,4
172995,1010,5
173029,7135,4
86861,1594,3
175091,13366,3
181151,19519,3
110693,12851,4
54101,7008,5
10871,6084,5
378128,1386,3
27129,1616,3
253680,5584,3
372516,1537,3
65235,197,4
433970,1473,5
202003,1211,5
248084,7461,5
42454,1627,5
216720,1592,4
433503,4766,3
202003,1553,4
140548,684,4
104088,6989,4
270280,1555,5
1073,417,4
56841,7503,5
325558,17480,4
253571,2867,4
223412,17248,4
375211,370,3
58198,1563,4
54369,3304,1
424003,1070,2
410154,1524,5
396990,1368,4
56376,6398,4
359826,1621,4
129877,6361,3
434724,1605,5
431912,5239,5
84548,13547,5
2856,5239,2
396897,8126,2
268523,939,5
394290,6691,3
98351,1423,5
319281,1590,4
330882,1628,4
363320,446,5
40672,1226,5
278435,8673,3
146146,51,5
14916,1370,5
408688,12177,4
30503,12177,2
237008,1555,4
253577,1391,4
42675,1116,1
222247,8120,4
391375,545,3
435398,1005,4
245925,18647,4
304051,5465,5
77279,12923,3
61896,997,4
17736,7198,4
297322,1368,2
231384,18606,5
256007,6865,5
142314,1571,4
336954,6451,3
419463,1326,5
215599,524,5
353745,12517,5
304863,23815,3
433738,5239,4
172995,7518,5
326945,1786,4
11178,1572,5
350323,7071,4
43230,1473,5
425571,1555,4
13342,7173,3
406798,1613,5
414946,671,4
30503,1457,0
106601,7466,5
69091,13552,5
69220,993,3
296084,1218,4
433631,197,4
49117,4477,4
398584,197,3
156509,297,4
120070,14671,4
117608,6412,5
395323,938,5
230048,236,4
14265,7491,4
358730,12966,5
347254,7057,3
51624,7050,3
216722,14799,4
420591,4768,4
225781,4477,1
158679,417,2
176753,7461,5
206558,1628,5
286152,10232,5
435398,1079,4
142314,8101,5
284099,7506,4
228489,1545,4
152555,19590,5
25601,14586,3
291659,1233,3
222084,1605,4
32704,858,2
314593,12177,4
30225,1596,3
303752,943,5
433738,1590,3
351473,12962,5
52978,1574,5
118020,7492,5
255833,1386,4
382433,938,5
37579,7972,5
50243,1504,5
19495,8612,0
65312,5238,3
369144,14599,3
151706,1387,5
26093,6965,4
28194,7057,5
384333,609,4
416783,7968,3
8605,14568,2
137923,1013,4
234766,6421,3
145486,1504,5
8094,3304,4
173029,1013,3
31922,858,4
401018,6803,5
69034,1366,4
204923,6914,5
385534,8000,4
406406,6360,4
37639,370,4
435398,1211,4
191588,10296,5
414545,6477,4
1594,14917,4
62438,1543,4
437914,1603,4
251390,6683,4
172707,1205,5
14504,12110,3
148221,26420,5
306824,1313,5
9009,1435,3
430981,5422,4
492,1714,5
62837,999,5
229497,7487,2
90552,21080,5
101834,8043,4
295775,6183,4
355813,536,4
97063,255,5
29129,1226,3
492,1242,3
9880,7457,1
85200,939,1
85264,1205,4
274426,684,4
438483,1502,5
373744,18696,5
129877,19456,4
60627,13350,5
315361,7057,4
2888,1370,3
327787,1097,2
155648,7198,3
299786,16517,5
379935,6183,4
424003,1234,5
181914,14576,5
361926,1386,4
216047,791,3
280227,2824,4
251390,7475,5
259551,10296,5
51798,858,4
92283,5239,4
270724,536,0
179901,26421,4
27171,1621,3
324666,5422,3
117966,1542,3
211418,7071,5
216590,6361,3
96010,14671,4
421551,7460,3
132667,7351,4
82531,475,0
331126,14804,2
431004,7469,4
101853,407,3
194904,7197,2
196125,1203,1
229900,13190,5
425103,13228,2
27176,613,4
350775,1601,4
219115,5436,5
81371,1387,3
56532,1528,5
313443,11078,5
174262,18696,4
233077,6974,5
301135,8801,5
114850,1457,5
413502,12710,1
110693,8001,5
59044,6914,5
206203,6865,5
425117,13098,1
9973,5436,5
251106,1597,3
85922,10298,4
181511,7511,5
269277,1000,5
9003,545,2
73910,1571,3
69833,13541,4
386579,1602,5
308376,1553,5
112683,1007,5
8648,7010,1
118047,684,2
95033,858,4
385920,14872,4
88925,7107,4
377986,13541,4
169587,18744,5
20852,51,3
254379,545,2
290431,8381,4
401221,3603,4
423340,7517,3
166718,943,5
162776,1000,3
182280,1072,5
395088,14804,3
127187,1594,3
238633,5467,5
403490,6865,5
326921,7511,4
7289,5238,4
143295,12877,5
267577,6914,5
239214,150,2
238633,1508,4
134438,7968,5
354145,13350,4
178784,1546,5
15873,15450,4
286622,19445,5
32616,7170,4
412463,16043,2
243553,5436,5
112726,26362,4
423186,6451,5
202827,6477,5
204923,12110,5
45037,10296,4
282974,5235,4
17032,1402,4
340314,1604,5
71250,7511,4
406406,7000,3
266726,6127,4
162949,1280,4
320326,2513,3
127144,7510,3
410586,1613,5
154585,7071,3
420312,6338,5
431329,12517,5
90960,1605,5
3102,6338,4
177532,5239,5
98681,25092,2
345362,412,4
164918,22567,1
373687,1471,4
29129,1370,5
352936,26420,4
85401,7221,4
354498,6982,4
345362,1234,5
295615,7071,3
105054,1210,1
317585,14576,3
105054,1002,4
284024,1386,3
48510,8043,2
2245,407,5
256007,999,4
162399,14804,5
433574,13563,2
344210,13353,4
969,4990,3
182483,5239,4
284024,1326,5
209152,1590,2
199178,1678,4
301400,370,4
401008,7998,5
353494,1408,5
231384,19503,5
51798,1273,5
184108,7491,5
265180,13228,5
434831,1613,4
433920,7107,5
38665,944,3
138897,995,5
160711,1070,3
179404,1496,5
194356,1594,5
97063,1604,2
230056,6805,4
1826,839,1
12290,7212,1
304213,1070,4
355463,22567,3
280132,1241,1
259607,7341,3
286783,1188,1
75254,6481,4
317561,1004,2
432435,531,4
302228,6716,5
162949,995,4
118215,10232,0
176871,8101,5
198189,5712,5
327526,1602,5
264204,5422,5
317585,6803,3
374286,1450,5
72071,1526,3
27560,13429,5
152510,1596,5
111479,1571,5
238633,14824,5
50556,4988,4
168473,3639,4
276405,7461,3
163430,1616,3
98639,1526,1
212544,21080,5
72762,1546,3
423340,536,5
160711,13353,3
198780,536,4
300408,6205,3
129877,7341,5
57490,995,3
404909,5422,5
322707,1013,1
269277,15450,5
433738,6963,3
64877,3974,5
145153,737,2
383096,6421,5
19158,7049,4
30779,7510,3
165857,1604,4
177532,7476,4
340012,737,1
325723,7057,4
152246,6227,3
264845,8081,0
441259,6205,2
76061,443,5
174262,19492,4
231138,12177,4
24152,10296,2
125027,1234,5
152246,536,4
327518,1594,2
222673,7499,3
180348,15450,3
296252,14831,3
397425,1012,2
393563,176,3
98639,1352,5
163906,14804,5
64759,8612,4
174368,1007,4
278435,5584,5
154981,6989,4
253591,1210,1
23831,1370,4
377986,80,5
80989,4990,5
189086,6227,5
115411,19531,3
306339,8001,4
307785,6865,3
27371,12894,4
433574,943,5
198189,6805,5
279192,26421,4
433574,1537,4
364596,2577,4
433592,536,0
151000,43,0
230521,19492,5
145153,1210,3
128741,1496,5
298723,6989,5
298961,1201,2
191011,938,4
3152,1205,4
30503,6716,4
373991,18650,4
30779,6452,2
295276,6969,5
352936,7048,5
324695,12858,4
69833,7492,5
280555,968,5
90556,7249,4
115233,7491,3
19426,1611,4
326104,1601,4
126730,6398,3
125858,14794,5
45633,1283,5
265180,7460,4
329672,13190,5
248121,7517,4
208418,6801,4
175686,7173,4
2168,1312,4
80703,6522,5
281377,1210,5
334681,6699,4
248121,5422,4
402349,1678,5
422852,6802,5
423867,1010,4
9880,4768,5
238633,21452,5
319511,671,4
74989,11078,5
120834,1626,4
432579,1000,4
310852,446,4
434212,1526,3
295922,6183,5
244017,182,3
257252,8101,4
160160,6216,4
224379,13353,5
436313,941,4
436977,7503,3
142206,8001,4
99919,13366,5
234766,6915,5
209093,7461,4
194902,6791,5
373991,182,5
188289,475,4
239416,19535,5
19456,8042,4
424567,1611,3
5666,6194,3
117839,6971,4
112436,197,4
436313,613,4
242440,19521,5
322493,1602,1
51864,410,5
175686,1502,5
221845,1386,4
2888,1088,3
56418,1423,5
126982,7972,4
441984,12110,5
188203,17480,4
2168,4768,4
160284,5239,4
202003,768,4
425346,7107,4
98681,197,3
382541,613,5
351473,5238,4
431775,8381,4
190867,15450,2
346365,7487,4
129991,332,2
76061,5584,5
125858,8801,4
255833,1358,5
305003,14960,5
20563,999,3
53773,7237,5
49117,14872,5
354927,6183,4
88535,19431,5
15873,18696,4
431166,6969,4
352754,6229,5
299110,1542,5
292782,21080,4
221552,1007,5
85401,80,3
435398,7972,4
319961,16524,1
118099,1471,4
340314,6452,5
13746,21401,2
248453,1458,4
71675,417,3
438776,197,4
153496,671,1
349852,994,4
150832,998,0
375022,5712,5
225781,7341,2
221039,1386,3
162461,772,3
212544,6989,4
150187,6206,5
138867,821,5
418701,5803,2
373937,6917,3
121502,1387,3
331183,182,4
327416,13366,2
397374,837,3
207036,7161,3
38958,6974,1
53511,7464,5
257252,12710,2
88757,7972,5
70917,7341,4
40095,7051,3
51842,1621,5
371564,7518,4
123697,1366,4
94388,12110,5
152632,1448,5
256517,1264,3
285798,8381,4
306466,6683,5
87837,7057,5
284899,6865,3
88757,8001,5
436672,1097,3
120070,6969,5
349841,7049,2
154519,25092,4
262890,6084,3
195465,1714,5
17408,1117,4
302491,3639,4
73696,1020,3
261038,5466,3
337514,10297,5
436060,7341,1
33004,1016,2
9880,1457,0
165857,1233,4
327608,790,4
240424,684,5
206558,14648,5
222673,10296,3
433372,14795,4
433738,6522,4
101208,1368,4
304863,18288,3
29157,1200,0
397425,6461,4
349739,1596,3
115971,671,3
399681,7008,5
286944,11078,5
104231,7284,4
78216,1368,4
431251,1088,1
336494,19590,4
94370,5467,3
214906,1004,4
114610,12517,3
14075,6974,4
162892,7135,5
181511,1597,4
316403,14960,5
30958,1000,1
152575,1011,4
307458,6915,5
393908,1518,4
5761,2369,5
310971,7473,4
43757,1571,2
416814,18650,3
436991,2403,4
23404,8462,4
41357,1596,5
18427,1011,3
220954,7968,4
175686,23801,1
128376,1117,2
12247,6144,4
398659,1200,3
338237,6410,5
125858,1714,4
215783,2403,5
258141,6228,2
397374,1574,3
365109,7106,5
402650,6398,4
288840,14794,3
72595,1004,1
388812,7491,2
17032,6361,0
73840,6700,2
250943,14871,4
190304,536,4
42818,1559,3
335543,12851,4
347756,7473,4
418951,1358,4
48163,1627,4
145153,6989,2
53773,6338,4
6805,7005,5
326921,7436,4
334647,941,4
147097,578,4
225820,6085,2
86412,7510,4
324666,1272,5
23673,1368,5
